movie_id,title,tags
11374,Edtv,video store clerk ed agrees to have his life filmed by a camera crew for a tv network. comedy tvshow tvstation simulatedreality realitytv tvstar tvratings matthewmcconaughey woodyharrelson sallykirkland ronhoward
2309,Inkheart,"the adventures of a father and his young daughter, in their search for a long lost book that will help reunite a missing, close relative. adventure family fantasy book fairytale eavesdropping adventure writer'sblock brendanfraser siennaguillory andyserkis iainsoftley"
8285,The Spirit,"down these mean streets a man must come. a hero born, murdered, and born again. when a rookie cop named denny colt returns from the beyond as the spirit, a hero whose mission is to fight against the bad forces from the shadows of central city, the octopus who kills anyone unfortunate enough to see his face who has other plans. he's going to wipe out the entire city. action comedy thriller crime sciencefiction secretidentity robber mask frog basedoncomicstrip backfromthedead gabrielmacht scarlettjohansson samuell.jackson frankmiller"
210860,Mortdecai,"art dealer, charles mortdecai, searches for a stolen painting rumored to contain a secret code that gains access to hidden nazi gold. comedy adventure basedonnovel painting debt artdealer stolenpainting johnnydepp gwynethpaltrow ewanmcgregor davidkoepp"
2312,In the Name of the King: A Dungeon Siege Tale,"a man named farmer sets out to rescue his kidnapped wife and avenge the death of his son -- two acts committed by the krugs, a race of animal-warriors who are controlled by the evil gallian. adventure fantasy action drama fictionalplace monster lossoffamily newlove hero loveofone'slife magic fairytale villain kingdom enchantment badpower son heirtothethrone motherlylove wizardry revenge royalty family basedonvideogame medieval jasonstatham johnrhys-davies rayliotta uweboll"
9839,Beyond Borders,"beyond borders is an epic tale of the turbulent romance between two star-crossed lovers set against the backdrop of the world's most dangerous hot spots. academy award winner angelina jolie stars as sarah jordan, an american living in london in 1984. she is married to henry bauford son of a wealthy british industrialist, when she encounters nick callahan a renegade doctor, whose impassioned plea for help to support his relief efforts in war-torn africa moves her deeply. as a result, sarah embarks upon a journey of discovery that leads to danger, heartbreak and romance in the far corners of the world. drama romance adventure war londonengland cia landmine loveofone'slife cambodia ethiopia chechnya foreignaid angelinajolie cliveowen teripolo martincampbell"
381902,The Monkey King 2,"taking place 500 years after the havoc in heaven, the tang priest is appointed by buddha to go to the west to fetch the sacred scriptures, only to accidentally free the monkey king. with lady white (gong li) aiming to break up the team assembled to defeat her, the monkey king must fight in order to save his world! action adventure fantasy monkeyking aaronkwok gongli williamfeng soicheang"
13922,The Great Raid,"as world war ii rages, the elite sixth ranger battalion is given a mission of heroic proportions: push 30 miles behind enemy lines and liberate over 500 american prisoners of war. action history war basedonnovel worldwarii prisonersofwar narration archivefootage rescuemission soldier 1940s inspiredbytrueevents fictionalizedhistory benjaminbratt jamesfranco connienielsen johndahl"
293660,Deadpool,"deadpool tells the origin story of former special forces operative turned mercenary wade wilson, who after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego deadpool. armed with his new abilities and a dark, twisted sense of humor, deadpool hunts down the man who nearly destroyed his life. action adventure comedy antihero mercenary marvelcomic superhero basedoncomicbook breakingthefourthwall aftercreditsstinger duringcreditsstinger selfhealing ryanreynolds morenabaccarin edskrein timmiller"
9713,Holy Man,"eddie murphy stars as an over-the-top television evangelist who finds a way to turn television home shopping into a religious experience, and takes america by storm. drama comedy salesclerk television tvratings guru televisionproducer eddiemurphy jeffgoldblum kellypreston stephenherek"
190859,American Sniper,"u.s. navy seal chris kyle takes his sole mission—protect his comrades—to heart and becomes one of the most lethal snipers in american history. his pinpoint accuracy not only saves countless lives but also makes him a prime target of insurgents. despite grave danger and his struggle to be a good husband and father to his family back in the states, kyle serves four tours of duty in iraq. however, when he finally returns home, he finds that he cannot leave the war behind. war action sniper biography iraq navyseal u.s.soldier bradleycooper siennamiller kylegallner clinteastwood"
257445,Goosebumps,"a teenager teams up with the daughter of young adult horror author r.l. stine after the writer's imaginary demons are set free on the town of madison, delaware. adventure horror comedy basedonnovel magic fantasy werewolf family ventriloquistdummy bookcomestolife 3d jackblack dylanminnette odeyarush robletterman"
9007,Just Like Heaven,"shortly after david abbott moves into his new san francisco digs, he has an unwelcome visitor on his hands: winsome elizabeth martinson, who asserts that the apartment is hers -- and promptly vanishes. when she starts appearing and disappearing at will, david thinks she's a ghost, while elizabeth is convinced she's alive. comedy fantasy romance coma basedonnovel workaholic flirt architect romanticcomedy ghost landscapearchitect reesewitherspoon markruffalo donallogue markwaters"
889,The Flintstones in Viva Rock Vegas,"the flintstones are at it again. the flintstones and the rubbles head for rock vegas with fred hoping to court the lovely wilma. nothing will stand in the way of love, except for the conniving chip rockefeller who is the playboy born in baysville but who has made it in the cutthroat town of rock vegas. will fred win wilma's love? sciencefiction comedy family romance waitress marriageproposal flirt stoneage bestfriend dinosaur markaddy stephenbaldwin kristenjohnston brianlevant"
